word,pos_primary,has_hanja,is_bound_morpheme,syllable_count,level
수염,명사,True,False,2,중급
수영,명사,True,False,2,초급
수영장,명사,True,False,3,초급
수요,명사,True,False,2,고급
수요일,명사,True,False,3,초급
수입,명사,True,False,2,중급
수입되다,동사,True,False,4,고급
수입품,명사,True,False,3,고급
수입하다,동사,True,False,4,중급
수저,명사,False,False,2,고급
수준,명사,True,False,2,고급
수집,명사,True,False,2,고급
수집하다,동사,True,False,4,고급
수천,관형사,True,False,2,고급
수출,명사,True,False,2,중급
수출하다,동사,True,False,4,중급
수컷,명사,False,False,2,고급
수표,명사,True,False,2,중급
수필,명사,True,False,2,고급
수학,명사,True,False,2,중급
수행하다,동사,True,False,4,고급
수험생,명사,True,False,3,고급
수화기,명사,True,False,3,중급
숙녀,명사,True,False,2,고급
숙소,명사,True,False,2,중급
숙이다,동사,False,False,3,중급
숙제,명사,True,False,2,초급
순간,명사,True,False,2,중급
순간적,명사,True,False,3,고급
순서,명사,True,False,2,중급
순수,명사,True,False,2,고급
순수하다,형용사,True,False,4,중급
순식간,명사,True,False,3,고급
순위,명사,True,False,2,고급
순진하다,형용사,True,False,4,고급
순하다,형용사,True,False,3,고급
숟가락,명사,False,False,3,초급
술,명사,False,False,1,초급
술병,명사,True,False,2,중급
술자리,명사,False,False,3,중급
술잔,명사,True,False,2,중급
술집,명사,False,False,2,중급
숨,명사,False,False,1,중급
숨기다,동사,False,False,3,고급
숨다,동사,False,False,2,중급
숨지다,동사,False,False,3,고급
숫자,명사,True,False,2,중급
숲,명사,False,False,1,중급
쉬다,동사,False,False,2,초급
쉬다,동사,False,False,2,중급
쉰,수사,False,False,1,초급
쉽다,형용사,False,False,2,초급
슈퍼마켓,명사,False,False,4,초급
스님,명사,False,False,2,중급
스무,관형사,False,False,2,초급
스물,수사,False,False,2,초급
스스로,명사,False,False,3,중급
스승,명사,False,False,2,고급
스웨터,명사,False,False,3,중급
스위치,명사,False,False,3,고급
스치다,동사,False,False,3,고급
스케이트,명사,False,False,4,중급
스케줄,명사,False,False,3,중급
스키,명사,False,False,2,초급
스키장,명사,True,False,3,중급
스타,명사,False,False,2,중급
스타일,명사,False,False,3,중급
스튜디오,명사,False,False,4,고급
스트레스,명사,False,False,4,초급
스포츠,명사,False,False,3,초급
슬그머니,부사,False,False,4,고급
슬쩍,부사,False,False,2,고급
슬퍼하다,동사,False,False,4,중급
슬프다,형용사,False,False,3,초급
슬픔,명사,False,False,2,중급
습관,명사,True,False,2,중급
습기,명사,True,False,2,고급
승객,명사,True,False,2,고급
승리,명사,True,False,2,고급
승리하다,동사,True,False,4,고급
승부,명사,True,False,2,고급
승용차,명사,True,False,3,중급
승진,명사,True,False,2,고급
시,명사,True,False,1,초급
시,명사,True,False,1,고급
시각,명사,True,False,2,고급
시간,명사,True,False,2,초급
시계,명사,True,False,2,초급
시골,명사,False,False,2,중급
시금치,명사,False,False,3,고급
시기,명사,True,False,2,고급
시끄럽다,형용사,False,False,4,중급
시나리오,명사,False,False,4,고급
시내,명사,True,False,2,중급
시내버스,명사,True,False,4,중급
시대,명사,True,False,2,중급
시대적,명사,True,False,3,고급
시댁,명사,True,False,2,고급
시도,명사,True,False,2,고급
시도하다,동사,True,False,4,중급
시들다,동사,False,False,3,고급
시디,명사,False,False,2,고급
시디롬,명사,False,False,3,고급
시리즈,명사,False,False,3,중급
시멘트,명사,False,False,3,고급
시민,명사,True,False,2,중급
시부모,명사,True,False,3,중급
시선,명사,True,False,2,고급
시설,명사,True,False,2,중급
시스템,명사,False,False,3,고급
시아버지,명사,True,False,4,중급
시야,명사,True,False,2,고급
시어머니,명사,True,False,4,중급
시외,명사,True,False,2,중급
시외버스,명사,True,False,4,고급
시원하다,형용사,False,False,4,초급
시월,명사,True,False,2,초급
시위,명사,True,False,2,고급
시인,명사,True,False,2,중급
시일,명사,True,False,2,고급
시작,명사,True,False,2,초급
시작되다,동사,True,False,4,초급
시작하다,동사,True,False,4,초급
시장,명사,True,False,2,고급
시장,명사,True,False,2,초급
시절,명사,True,False,2,중급
시점,명사,True,False,2,고급
시중,명사,True,False,2,고급
시즌,명사,False,False,2,고급
시집,명사,True,False,2,중급
시집,명사,True,False,2,고급
시집가다,동사,True,False,4,고급
시청,명사,True,False,2,중급
시청률,명사,True,False,3,고급
시청자,명사,True,False,3,중급
시키다,동사,False,False,3,중급
시합,명사,True,False,2,고급
시험,명사,True,False,2,초급
식,의존명사,True,False,1,중급
식구,명사,True,False,2,중급
식기,명사,True,False,2,고급
식다,동사,False,False,2,중급
식당,명사,True,False,2,초급
식량,명사,True,False,2,고급
식료품,명사,True,False,3,고급
식물,명사,True,False,2,중급
식빵,명사,True,False,2,중급
식사,명사,True,False,2,초급
식사하다,동사,True,False,4,초급
식생활,명사,True,False,3,고급
식욕,명사,True,False,2,고급
식용유,명사,True,False,3,중급
식초,명사,True,False,2,중급
식탁,명사,True,False,2,초급
식품,명사,True,False,2,중급
식품점,명사,True,False,3,고급
식히다,동사,False,False,3,고급
신,명사,False,False,1,중급
신,명사,True,False,1,고급
신경,명사,True,False,2,고급
신고,명사,True,False,2,중급
신고하다,동사,True,False,4,고급
신규,명사,True,False,2,고급
신기하다,형용사,True,False,4,고급
신념,명사,True,False,2,고급
신다,동사,False,False,2,초급
신라,고유 명사,True,False,2,고급
신랑,명사,True,False,2,중급
신문,명사,True,False,2,초급
신문사,명사,True,False,3,중급
신문지,명사,True,False,3,중급
신발,명사,False,False,2,초급
신부,명사,True,False,2,고급
신부,명사,True,False,2,중급
신분,명사,True,False,2,고급
신비,명사,True,False,2,고급
신사,명사,True,False,2,고급
신선하다,형용사,True,False,4,중급
신설,명사,True,False,2,고급
신세,명사,False,False,2,고급
신세대,명사,True,False,3,고급
신속하다,형용사,True,False,4,고급
신용,명사,True,False,2,중급
신인,명사,True,False,2,고급
신입생,명사,True,False,3,중급
신제품,명사,True,False,3,고급
신중하다,형용사,True,False,4,고급
신청,명사,True,False,2,중급
신청서,명사,True,False,3,고급
신청하다,동사,True,False,4,고급
신체,명사,True,False,2,중급
신체적,명사,True,False,3,고급
신호,명사,True,False,2,중급
신호등,명사,True,False,3,중급
신혼부부,명사,True,False,4,중급
신혼여행,명사,True,False,4,중급
신화,명사,True,False,2,고급
싣다,동사,False,False,2,중급
실,명사,False,False,1,고급
실감,명사,True,False,2,고급
실내,명사,True,False,2,중급
실력,명사,True,False,2,중급
실례,명사,True,False,2,초급
실례하다,동사,True,False,4,초급
실로,부사,True,False,2,고급
실리다,동사,False,False,3,고급
실망,명사,True,False,2,고급
실망하다,동사,True,False,4,고급
실수,명사,True,False,2,중급
실수하다,동사,True,False,4,중급
실습,명사,True,False,2,고급
실시,명사,True,False,2,고급
실시되다,동사,True,False,4,고급
실시하다,동사,True,False,4,고급
실은,부사,True,False,2,고급
실장,명사,True,False,2,고급
실정,명사,True,False,2,고급
실제,명사,True,False,2,중급
실제,부사,True,False,2,고급
실제로,부사,True,False,3,고급
실질적,명사,True,False,3,고급
실천,명사,True,False,2,고급
실천하다,동사,True,False,4,고급
실체,명사,True,False,2,고급
실컷,부사,False,False,2,고급
실태,명사,True,False,2,고급
실패,명사,True,False,2,중급
실패하다,동사,True,False,4,중급
실험,명사,True,False,2,고급
실현,명사,True,False,2,고급
실현되다,동사,True,False,4,고급
실현하다,동사,True,False,4,고급
싫다,형용사,False,False,2,초급
싫어지다,동사,False,False,4,중급
싫어하다,동사,False,False,4,초급
심각하다,형용사,True,False,4,중급
심각해지다,동사,True,False,5,고급
심다,동사,False,False,2,중급
심리,명사,True,False,2,중급
심리적,명사,True,False,3,고급
심부름,명사,False,False,3,중급
심사,명사,True,False,2,고급
심심하다,형용사,False,False,4,고급
심장,명사,True,False,2,고급
심정,명사,True,False,2,고급
심판,명사,True,False,2,고급
심하다,형용사,True,False,3,중급
심해지다,동사,True,False,4,중급
십,수사,True,False,1,초급
십이월,명사,True,False,3,초급
십일월,명사,True,False,3,초급
싱겁다,형용사,False,False,3,중급
싱싱하다,형용사,False,False,4,고급
싶다,보조 용언,False,False,2,초급
싶어지다,보조 용언,False,False,4,고급
싸구려,명사,False,False,3,고급
싸다,동사,False,False,2,중급
싸다,형용사,False,False,2,초급
싸우다,동사,False,False,3,초급
싸움,명사,False,False,2,중급
싹,부사,False,False,1,고급
싼값,명사,False,False,2,고급
쌀,명사,False,False,1,중급
쌍,명사,True,False,1,고급
쌍둥이,명사,True,False,3,고급
쌓다,동사,False,False,2,중급
쌓이다,동사,False,False,3,중급
썩,부사,False,False,1,고급
썩다,동사,False,False,2,중급
썰다,동사,False,False,2,중급
썰렁하다,형용사,False,False,4,고급
쏘다,동사,False,False,2,중급
쏟다,동사,False,False,2,중급
쏟아지다,동사,False,False,4,중급
쓰다,동사,False,False,2,초급
쓰다,형용사,False,False,2,중급
쓰다듬다,동사,False,False,4,고급
쓰러지다,동사,False,False,4,고급
쓰레기,명사,False,False,3,초급
쓰레기통,명사,True,False,4,중급
쓰이다,동사,False,False,3,중급
쓰이다,동사,False,False,3,고급
쓴맛,명사,False,False,2,고급
쓸다,동사,False,False,2,고급
쓸데없다,형용사,False,False,4,고급
쓸데없이,부사,False,False,4,고급
쓸쓸하다,형용사,False,False,4,고급
씌우다,동사,False,False,3,고급
씨,명사,False,False,1,중급
씨,의존명사,True,False,1,초급
씨름,명사,False,False,2,중급
씨앗,명사,False,False,2,고급
씩씩하다,형용사,False,False,4,중급
씹다,동사,False,False,2,중급
씻기다,동사,False,False,3,고급
씻다,동사,False,False,2,초급
아,감탄사,False,False,1,초급
아가씨,명사,False,False,3,중급
아기,명사,False,False,2,초급
아까,명사,False,False,2,중급
아깝다,형용사,False,False,3,고급
아끼다,동사,False,False,3,고급
아나운서,명사,False,False,4,중급
아내,명사,False,False,2,초급
아냐,감탄사,False,False,2,고급
아뇨,감탄사,False,False,2,중급
아니,부사,False,False,2,초급
아니,감탄사,False,False,2,중급
아니다,형용사,False,False,3,초급
아니야,감탄사,False,False,3,중급
아니요,감탄사,False,False,3,초급
아니하다,보조 용언,False,False,4,고급
아드님,명사,False,False,3,고급
아들,명사,False,False,2,초급
아래,명사,False,False,2,초급
아래쪽,명사,False,False,3,중급
아래층,명사,True,False,3,중급
아랫사람,명사,False,False,4,고급
아르바이트,명사,False,False,5,고급
아름답다,형용사,False,False,4,초급
아마,부사,False,False,2,초급
아마도,부사,False,False,3,중급
아무,관형사,False,False,2,초급
아무개,대명사,False,False,3,고급
아무것,명사,False,False,3,중급
아무래도,부사,False,False,4,중급
아무런,관형사,False,False,3,고급
아무렇다,형용사,False,False,4,중급
아무리,부사,False,False,3,중급
아무튼,부사,False,False,3,중급
아버님,명사,False,False,3,중급
아버지,명사,False,False,3,초급
아빠,명사,False,False,2,초급
아쉬움,명사,False,False,3,고급
아쉽다,형용사,False,False,3,고급
아스팔트,명사,False,False,4,고급
아시아,고유 명사,False,False,3,중급
아아,감탄사,False,False,2,중급
아예,부사,False,False,2,고급
아울러,부사,False,False,3,고급
아유,감탄사,False,False,2,고급
아이,명사,False,False,2,초급
아이,감탄사,False,False,2,중급
아이고,감탄사,False,False,3,중급
아이디어,명사,False,False,4,고급
아이스크림,명사,False,False,5,초급
아저씨,명사,False,False,3,초급
아주,부사,False,False,2,초급
아주머니,명사,False,False,4,초급
아줌마,명사,False,False,3,초급
아직,부사,False,False,2,초급
아침,명사,False,False,2,초급
아파트,명사,False,False,3,초급
아프다,형용사,False,False,3,초급
아프리카,고유 명사,False,False,4,중급
아픔,명사,False,False,2,중급
아하,감탄사,False,False,2,고급
아홉,수사,False,False,2,초급
아흔,수사,False,False,2,초급
악기,명사,True,False,2,중급
악몽,명사,True,False,2,고급
악수,명사,True,False,2,중급
안,명사,False,False,1,초급
안,명사,True,False,1,고급
안개,명사,False,False,2,고급
안경,명사,True,False,2,초급
안과,명사,True,False,2,고급
안기다,동사,False,False,3,고급
안내,명사,True,False,2,고급
안내하다,동사,True,False,4,중급
안녕,감탄사,True,False,2,초급
안녕하다,형용사,True,False,4,초급
안녕히,부사,True,False,3,초급
안다,동사,False,False,2,초급
안동,고유 명사,True,False,2,고급
안되다,동사,False,False,3,초급
안되다,형용사,False,False,3,중급
안방,명사,True,False,2,중급
안부,명사,True,False,2,고급
안심하다,동사,True,False,4,고급
안전,명사,True,False,2,중급
안전하다,형용사,True,False,4,중급
안정,명사,True,False,2,고급
안정되다,동사,True,False,4,고급
안주,명사,True,False,2,중급
안쪽,명사,False,False,2,중급
안타깝다,형용사,False,False,4,중급
안팎,명사,False,False,2,고급
앉다,동사,False,False,2,초급
앉히다,동사,False,False,3,고급
않다,동사,False,False,2,초급
알,명사,False,False,1,중급
알다,동사,False,False,2,초급
알려지다,동사,False,False,4,중급
알루미늄,명사,False,False,4,고급
알리다,동사,False,False,3,중급
알맞다,형용사,False,False,3,중급
알아내다,동사,False,False,4,고급
알아듣다,동사,False,False,4,중급
알아보다,동사,False,False,4,고급
알아주다,동사,False,False,4,고급
알코올,명사,False,False,3,고급
앓다,동사,False,False,2,중급
암,명사,True,False,1,중급
암시,명사,True,False,2,고급
암컷,명사,False,False,2,고급
압력,명사,True,False,2,고급
앞,명사,False,False,1,초급
앞길,명사,False,False,2,중급
앞날,명사,False,False,2,고급
앞두다,동사,False,False,3,고급
앞뒤,명사,False,False,2,중급
앞문,명사,True,False,2,고급
앞바다,명사,False,False,3,고급
앞서,부사,False,False,2,고급
앞서다,동사,False,False,3,중급
앞세우다,동사,False,False,4,고급
앞장서다,동사,False,False,4,고급
앞쪽,명사,False,False,2,중급
애,명사,False,False,1,고급
애,명사,False,False,1,중급
애쓰다,동사,False,False,3,고급
애인,명사,True,False,2,중급
애정,명사,True,False,2,고급
애초,명사,True,False,2,고급
액세서리,명사,False,False,4,중급
액수,명사,True,False,2,고급
앨범,명사,False,False,2,고급
야,감탄사,False,False,1,중급
야간,명사,True,False,2,고급
야구,명사,True,False,2,초급
야구장,명사,True,False,3,고급
야단,명사,True,False,2,고급
야옹,부사,False,False,2,고급
야외,명사,True,False,2,중급
야채,명사,True,False,2,중급
야하다,형용사,True,False,3,고급
약,명사,False,False,1,고급
약,관형사,True,False,1,중급
약,명사,True,False,1,초급
약간,명사,True,False,2,중급
약국,명사,True,False,2,초급
약속,명사,True,False,2,초급
약속하다,동사,True,False,4,초급
약수,명사,True,False,2,고급
약점,명사,True,False,2,고급
약품,명사,True,False,2,고급
약하다,형용사,True,False,3,중급
약해지다,동사,True,False,4,고급
약혼녀,명사,True,False,3,고급
약혼자,명사,True,False,3,고급
얄밉다,형용사,False,False,3,고급
얇다,형용사,False,False,2,중급
양,명사,True,False,1,고급
양,명사,True,False,1,중급
양국,명사,True,False,2,고급
양념,명사,False,False,2,중급
양력,명사,True,False,2,고급
양말,명사,True,False,2,초급
양배추,명사,True,False,3,중급
양보,명사,True,False,2,고급
양보하다,동사,True,False,4,중급
양복,명사,True,False,2,초급
양상추,명사,True,False,3,고급
양식,명사,True,False,2,고급
양심,명사,True,False,2,고급
양옆,명사,True,False,2,고급
양주,명사,True,False,2,고급
양쪽,명사,True,False,2,중급
양파,명사,True,False,2,중급
얕다,형용사,False,False,2,중급
얘,감탄사,False,False,1,고급
얘,줄어든 말,False,False,1,중급
얘기,명사,False,False,2,초급
얘기하다,동사,False,False,4,초급
어,감탄사,False,False,1,초급
어기다,동사,False,False,3,고급
어깨,명사,False,False,2,초급
어느,관형사,False,False,2,초급
어느덧,부사,False,False,3,고급
어느새,부사,False,False,3,중급
어두워지다,동사,False,False,5,중급
어둠,명사,False,False,2,중급
어둡다,형용사,False,False,3,중급
어디,감탄사,False,False,2,초급
어때,줄어든 말,False,False,2,중급
어떠하다,형용사,False,False,4,초급
어떡하다,줄어든 말,False,False,4,중급
어떤,관형사,False,False,2,초급
어떻다,형용사,False,False,3,초급
어려움,명사,False,False,3,중급
어려워지다,동사,False,False,5,고급
어렵다,형용사,False,False,3,초급
어른,명사,False,False,2,초급
어리다,동사,False,False,3,중급
어리석다,형용사,False,False,4,고급
어린아이,명사,False,False,4,중급
어린애,명사,False,False,3,중급
어린이,명사,False,False,3,초급
어린이날,명사,False,False,4,중급
어머,감탄사,False,False,2,중급
어머니,명사,False,False,3,초급
어머님,명사,False,False,3,중급
어색하다,형용사,True,False,4,중급
어서,부사,False,False,2,초급
어울리다,동사,False,False,4,중급
어저께,명사,False,False,3,고급
어제,명사,False,False,2,초급
어젯밤,명사,False,False,3,중급
어지럽다,형용사,False,False,4,고급
어째서,줄어든 말,False,False,3,고급
어쨌든,부사,False,False,3,고급
어쩌다,동사,False,False,3,중급
어쩌다,부사,False,False,3,고급
어쩌다가,부사,False,False,4,고급
어쩌면,부사,False,False,3,중급
어쩐지,부사,False,False,3,중급
어쩜,부사,False,False,2,고급
어찌,부사,False,False,2,고급
어찌나,부사,False,False,3,고급
어찌하다,동사,False,False,4,고급
억,수사,True,False,1,중급
억울하다,형용사,True,False,4,고급
언니,명사,False,False,2,초급
언덕,명사,False,False,2,고급
언론,명사,True,False,2,고급
언어,명사,True,False,2,고급
언제,대명사,False,False,2,초급
언제나,부사,False,False,3,초급
언젠가,부사,False,False,3,중급
얹다,동사,False,False,2,중급
얻다,동사,False,False,2,중급
얻어먹다,동사,False,False,4,고급
얼굴,명사,False,False,2,초급
얼다,동사,False,False,2,중급
얼른,부사,False,False,2,중급
얼리다,동사,False,False,3,고급
얼마,명사,False,False,2,초급
얼마간,명사,True,False,3,고급
얼마나,부사,False,False,3,초급
얼음,명사,False,False,2,중급
얼핏,부사,False,False,2,고급
엄격하다,형용사,True,False,4,고급
엄마,명사,False,False,2,초급
엄숙하다,형용사,True,False,4,고급
엄청나다,형용사,False,False,4,고급
업다,동사,False,False,2,고급
업무,명사,True,False,2,중급
업종,명사,True,False,2,고급
업체,명사,True,False,2,고급
없다,형용사,False,False,2,초급
없애다,동사,False,False,3,중급
없어지다,동사,False,False,4,중급
없이,부사,False,False,2,중급
엇갈리다,동사,False,False,4,고급
엉덩이,명사,False,False,3,고급
엉뚱하다,형용사,False,False,4,중급
엉망,명사,False,False,2,고급
엉터리,명사,False,False,3,고급
엊그제,부사,False,False,3,중급
엎드리다,동사,False,False,4,고급
에,감탄사,False,False,1,고급
에너지,명사,False,False,3,중급
에어컨,명사,False,False,3,초급
엔,의존명사,False,False,1,중급
엔진,명사,False,False,2,고급
엘리베이터,명사,False,False,5,중급
여,명사,True,False,1,중급
여가,명사,True,False,2,고급
여간,부사,True,False,2,고급
여건,명사,True,False,2,고급
여겨지다,동사,False,False,4,고급
여고생,명사,True,False,3,중급
여관,명사,True,False,2,중급
여군,명사,True,False,2,고급
여권,명사,True,False,2,초급
여기,대명사,False,False,2,초급
여기다,동사,False,False,3,고급
여기저기,명사,False,False,4,중급
여대생,명사,True,False,3,중급
여덟,수사,False,False,2,초급
여동생,명사,True,False,3,초급
여든,수사,False,False,2,초급
여러,관형사,False,False,2,초급
여러분,대명사,False,False,3,초급
여럿,명사,False,False,2,고급
여론,명사,True,False,2,고급
여름,명사,False,False,2,초급
여름철,명사,False,False,3,중급
여보,감탄사,False,False,2,중급
여보세요,감탄사,False,False,4,초급
여섯,수사,False,False,2,초급
여성,명사,True,False,2,중급
여왕,명사,True,False,2,고급
여우,명사,False,False,2,중급
여유,명사,True,False,2,중급
여인,명사,True,False,2,고급
여자,명사,True,False,2,초급
여전하다,형용사,True,False,4,고급
여전히,부사,True,False,3,고급
여직원,명사,True,False,3,중급
여쭈다,동사,False,False,3,중급
여학생,명사,True,False,3,초급
여행,명사,True,False,2,초급
여행사,명사,True,False,3,중급
여행하다,동사,True,False,4,초급
역,명사,True,False,1,고급
역,명사,True,False,1,초급
역사,명사,True,False,2,초급
역사가,명사,True,False,3,중급
역사상,명사,True,False,3,고급
역사적,명사,True,False,3,중급
역사학,명사,True,False,3,고급
역시,부사,True,False,2,중급
역할,명사,True,False,2,중급
연간,명사,True,False,2,고급
연결,명사,True,False,2,고급
연결되다,동사,True,False,4,중급
연결하다,동사,True,False,4,중급
연관,명사,True,False,2,고급
연구,명사,True,False,2,중급
연구소,명사,True,False,3,중급
연구실,명사,True,False,3,고급
연구원,명사,True,False,3,고급
연구자,명사,True,False,3,중급
연구하다,동사,True,False,4,중급
연극,명사,True,False,2,고급
연기,명사,True,False,2,고급
연기,명사,True,False,2,중급
연기되다,동사,True,False,4,고급
연기자,명사,True,False,3,고급
연기하다,동사,True,False,4,고급
연두색,명사,True,False,3,고급
연락,명사,True,False,2,고급
연락처,명사,True,False,3,중급
연락하다,동사,True,False,4,중급
연령,명사,True,False,2,고급
연말,명사,True,False,2,중급
연상하다,동사,True,False,4,고급
연설,명사,True,False,2,고급
연세,명사,True,False,2,중급
연속,명사,True,False,2,고급
연습,명사,True,False,2,초급
연습하다,동사,True,False,4,초급
연애,명사,True,False,2,고급
연예인,명사,True,False,3,고급
연인,명사,True,False,2,고급
연장,명사,True,False,2,고급
연주,명사,True,False,2,고급
연출,명사,True,False,2,고급
연출하다,동사,True,False,4,고급
연필,명사,True,False,2,초급
연하다,형용사,True,False,3,중급
연합,명사,True,False,2,고급
연휴,명사,True,False,2,중급
열,수사,False,False,1,초급
열,명사,True,False,1,중급
열기,명사,True,False,2,고급
열다,동사,False,False,2,초급
열리다,동사,False,False,3,중급
열매,명사,False,False,2,고급
열쇠,명사,False,False,2,초급
열심히,부사,True,False,3,초급
열정,명사,True,False,2,고급
열중하다,동사,True,False,4,고급
열차,명사,True,False,2,중급
열흘,명사,False,False,2,중급
엷다,형용사,False,False,2,고급
염려,명사,True,False,2,고급
염려하다,동사,True,False,4,중급
엽서,명사,True,False,2,중급
엿보다,동사,False,False,3,고급
영,부사,False,False,1,고급
영국,고유 명사,True,False,2,초급
영남,명사,True,False,2,고급
영상,명사,True,False,2,고급
영상,명사,True,False,2,중급
영양,명사,True,False,2,고급
영어,명사,True,False,2,초급
영업,명사,True,False,2,고급
영역,명사,True,False,2,고급
영웅,명사,True,False,2,고급
영원하다,형용사,True,False,4,중급
영원히,부사,True,False,3,중급
영하,명사,True,False,2,중급
영향,명사,True,False,2,고급
영향력,명사,True,False,3,고급
영혼,명사,True,False,2,고급
영화,명사,True,False,2,초급
영화관,명사,True,False,3,고급
영화배우,명사,True,False,4,고급
영화제,명사,True,False,3,고급
옆,명사,False,False,1,초급
옆구리,명사,False,False,3,고급
옆방,명사,True,False,2,중급
옆집,명사,False,False,2,중급
예,명사,False,False,1,고급
예,감탄사,False,False,1,초급
예,명사,True,False,1,중급
예감,명사,True,False,2,고급
예고하다,동사,True,False,4,고급
예금,명사,True,False,2,중급
예매하다,동사,True,False,4,중급
예방,명사,True,False,2,고급
예방하다,동사,True,False,4,고급
예보,명사,True,False,2,고급
예비,명사,True,False,2,고급
예쁘다,형용사,False,False,3,초급
예산,명사,True,False,2,고급
예상,명사,True,False,2,중급
예상되다,동사,True,False,4,고급
예상하다,동사,True,False,4,고급
예선,명사,True,False,2,고급
예순,수사,False,False,2,초급
예술,명사,True,False,2,중급
예술가,명사,True,False,3,중급
예술적,명사,True,False,3,고급
예습,명사,True,False,2,고급
예습하다,동사,True,False,4,고급
예식장,명사,True,False,3,고급
예약,명사,True,False,2,중급
예약하다,동사,True,False,4,고급
예외,명사,True,False,2,고급
예의,명사,True,False,2,고급
예전,명사,False,False,2,중급
예절,명사,True,False,2,중급
예정,명사,True,False,2,중급
예정되다,동사,True,False,4,고급
예측하다,동사,True,False,4,고급
예컨대,부사,True,False,3,고급
옛,관형사,False,False,1,중급
옛날,명사,False,False,2,초급
옛날이야기,명사,False,False,5,중급
오,감탄사,False,False,1,중급
오,수사,True,False,1,초급
오가다,동사,False,False,3,중급
오늘,명사,False,False,2,초급
오늘날,명사,False,False,3,중급
오다,동사,False,False,2,초급
오락,명사,True,False,2,고급
오래,부사,False,False,2,초급
오래간만,명사,False,False,4,초급
오래도록,부사,False,False,4,중급
오래되다,동사,False,False,4,중급
오래전,명사,True,False,3,중급
오랜,관형사,False,False,2,중급
오랜만,명사,False,False,3,초급
오랫동안,명사,False,False,4,중급
오렌지,명사,False,False,3,초급
오로지,부사,False,False,3,고급
오르내리다,동사,False,False,5,고급
오르다,동사,False,False,3,초급
오른발,명사,False,False,3,중급
오른손,명사,False,False,3,중급
오른쪽,명사,False,False,3,초급
오리,명사,False,False,2,중급
오븐,명사,False,False,2,중급
오빠,명사,False,False,2,초급
오십,수사,True,False,2,초급
오염,명사,True,False,2,고급
오염되다,동사,True,False,4,고급
오월,명사,True,False,2,초급
오이,명사,False,False,2,중급
오전,명사,True,False,2,초급
오직,부사,False,False,2,중급
오징어,명사,False,False,3,중급
오페라,명사,False,False,3,고급
오피스텔,명사,False,False,4,중급
오해,명사,True,False,2,고급
오후,명사,True,False,2,초급
오히려,부사,False,False,3,고급
옥상,명사,True,False,2,고급
옥수수,명사,False,False,3,중급
온,관형사,False,False,1,중급
온갖,관형사,False,False,2,고급
온도,명사,True,False,2,중급
온돌,명사,True,False,2,고급
온라인,명사,False,False,3,고급
온몸,명사,False,False,2,중급
온종일,명사,True,False,3,고급
온통,부사,False,False,2,중급
올,관형사,False,False,1,고급
올가을,명사,False,False,3,고급
올라가다,동사,False,False,4,초급
올라서다,동사,False,False,4,고급
올라오다,동사,False,False,4,중급
올라타다,동사,False,False,4,고급
올려놓다,동사,False,False,4,중급
올려다보다,동사,False,False,5,고급
올리다,동사,False,False,3,고급
올림픽,명사,False,False,3,중급
올바르다,형용사,False,False,4,고급
올여름,명사,False,False,3,고급
올해,명사,False,False,2,초급
옮기다,동사,False,False,3,중급
옳다,형용사,False,False,2,중급
옷,명사,False,False,1,초급
옷차림,명사,False,False,3,고급
와,감탄사,False,False,1,중급
와이셔츠,명사,False,False,4,고급
와인,명사,False,False,2,중급
완벽하다,형용사,True,False,4,중급
완성,명사,True,False,2,고급
완성되다,동사,True,False,4,고급
완성하다,동사,True,False,4,고급
완전,명사,True,False,2,고급
완전하다,형용사,True,False,4,고급
완전히,부사,True,False,3,중급
왕,명사,True,False,1,중급
왕비,명사,True,False,2,고급
왕자,명사,True,False,2,고급
왜,부사,False,False,1,초급
왜냐하면,부사,False,False,4,초급
왠지,부사,False,False,2,중급
외,의존명사,True,False,1,중급
외갓집,명사,True,False,3,고급
외과,명사,True,False,2,고급
외교,명사,True,False,2,중급
외교관,명사,True,False,3,중급
외국,명사,True,False,2,초급
외국어,명사,True,False,3,초급
외국인,명사,True,False,3,초급
외다,동사,False,False,2,고급
외로움,명사,False,False,3,고급
외롭다,형용사,False,False,3,중급
외면하다,동사,True,False,4,고급
외모,명사,True,False,2,고급
외부,명사,True,False,2,고급
외삼촌,명사,True,False,3,중급
외아들,명사,False,False,3,고급
외우다,동사,False,False,3,중급
외제,명사,True,False,2,고급
외출,명사,True,False,2,중급
외출하다,동사,True,False,4,중급
외치다,동사,False,False,3,고급
외침,명사,False,False,2,고급
외할머니,명사,True,False,4,중급
외할아버지,명사,True,False,5,고급
왼발,명사,False,False,2,중급
왼손,명사,False,False,2,중급
왼쪽,명사,False,False,2,초급
요,관형사,False,False,1,고급
요구,명사,True,False,2,고급
요구되다,동사,True,False,4,고급
요구하다,동사,True,False,4,중급
요금,명사,True,False,2,중급
요리,명사,True,False,2,초급
요리사,명사,True,False,3,고급
요리하다,동사,True,False,4,초급
요새,명사,False,False,2,중급
요약하다,동사,True,False,4,고급
요일,명사,True,False,2,초급
요즈음,명사,False,False,3,초급
요즘,명사,False,False,2,초급
요청,명사,True,False,2,중급
요청하다,동사,True,False,4,고급
욕,명사,True,False,1,고급
욕실,명사,True,False,2,중급
욕심,명사,True,False,2,중급
욕하다,동사,True,False,3,고급
용,명사,True,False,1,고급
용감하다,형용사,True,False,4,고급
